"Species_code","site","year","year_norm","Resilience","Rs_norm"
"129309","PISY","germ216.crn",0.560939218918617,0.534838111117987,0.860514993964226,-0.734099912262727
"129314","PISY","germ216.crn",0.75465389133388,0.687796232721158,1.35188273949773,1.45162876180328
"129417","PINI","gree002.crn",0.483453349952512,0.478001874828379,0.927283653846154,-0.364714896766743
"129637","ABCE","gree004.crn",0.483453349952512,0.478001874828379,1.09254362771021,0.535706504405055
"130187","JUFO","gree010.crn",0.483453349952512,0.478001874828379,1.12830002467308,0.697420472096254
"130292","PINI","gree011.crn",0.289738677537249,0.264924321372892,1.02482723317123,0.181901117282942
"130402","PCAB","gree012.crn",0.289738677537249,0.264924321372892,1.03851723139299,0.254397156086707
"131178","PIST","ia012.crn",0.522196284435565,0.505447799828883,1.1404174573055,0.748700365517985
"131285","PIST","ia013.crn",0.405967480986407,0.37363543802041,0.984420385529443,-0.0409456829580252
"131288","PIST","ia013.crn",0.522196284435565,0.505447799828883,1.23527822798487,1.09972168002971
"131293","PIST","ia013.crn",0.715910956850827,0.64806880125001,0.793352285151979,-1.09010316408531
"131294","PIST","ia013.crn",0.75465389133388,0.687796232721158,0.778464818763326,-1.16515781530892
"131297","PIST","ia013.crn",0.870882694783038,0.785454976346395,0.986070381231672,-0.033017485621248
"131398","PIST","ia014.crn",0.522196284435565,0.505447799828883,1.237090367428,1.10408337558199
"133056","PIPO","id001.crn",0.832139760299985,0.759615252047579,0.972993437657749,-0.105568428934904
"133265","PIPO","id003.crn",0.405967480986407,0.37363543802041,1.16252289976446,0.838633184251468
"133276","PIPO","id003.crn",0.832139760299985,0.759615252047579,0.860882572924458,-0.731509165219029
"133374","PSME","id004.crn",0.367224546503354,0.333975088022355,0.954415954415954,-0.211519786417331
"133379","PSME","id004.crn",0.560939218918617,0.534838111117987,0.922388059701493,-0.392091978174979
"133381","PSME","id004.crn",0.638425087884722,0.5885544994367,1.19595556821418,0.96517504121986
"133491","PSME","id005.crn",0.638425087884722,0.5885544994367,1.09195979899497,0.532508417388889
"133594","JUOC","id006.crn",0.367224546503354,0.333975088022355,0.99203667953668,0.00264092207592594
"133599","JUOC","id006.crn",0.560939218918617,0.534838111117987,1.06810994891754,0.411560423520826
"133606","JUOC","id006.crn",0.832139760299985,0.759615252047579,0.788627687361865,-1.11508059109044
"133716","PCEN","id007.crn",0.832139760299985,0.759615252047579,0.965372016846046,-0.151372576975048
"133821","PCEN","id008.crn",0.638425087884722,0.5885544994367,0.928019430337823,-0.361048045981532
"133826","PCEN","id008.crn",0.832139760299985,0.759615252047579,0.805377111586962,-1.03056562937513
"133929","PIAL","id009.crn",0.560939218918617,0.534838111117987,0.928879310344828,-0.355275530745093
"133931","PIAL","id009.crn",0.638425087884722,0.5885544994367,0.866707869798105,-0.699780027691841
"133936","PIAL","id009.crn",0.832139760299985,0.759615252047579,0.97765628714048,-0.0810327612757191
"134041","PIAL","id010.crn",0.638425087884722,0.5885544994367,0.964449291166848,-0.155648132547607
"134046","PIAL","id010.crn",0.832139760299985,0.759615252047579,0.98236092265943,-0.0531074254831431
"134151","PIAL","id011.crn",0.638425087884722,0.5885544994367,0.895558223289316,-0.537841608389256
"134156","PIAL","id011.crn",0.832139760299985,0.759615252047579,0.968722073279714,-0.129502005334802
"134259","PIAL","id012.crn",0.560939218918617,0.534838111117987,1.03021978021978,0.211114704320547
"134261","PIAL","id012.crn",0.638425087884722,0.5885544994367,0.953156822810591,-0.217870650722175
"134266","PIAL","id012.crn",0.832139760299985,0.759615252047579,0.927884615384615,-0.361611859756323
"134369","PCEN","id013.crn",0.560939218918617,0.534838111117987,0.908142888839583,-0.472131463430148
"134371","PCEN","id013.crn",0.638425087884722,0.5885544994367,1.06039627596085,0.373195705796219
"134376","PCEN","id013.crn",0.832139760299985,0.759615252047579,0.906348491670419,-0.481451786958195
"134474","PIPO","id015.crn",0.367224546503354,0.333975088022355,0.892270637179768,-0.558867082220171
"134479","PIPO","id015.crn",0.560939218918617,0.534838111117987,1.0238036809816,0.176667886079493
"134486","PIPO","id015.crn",0.832139760299985,0.759615252047579,1.06996447116699,0.42135299214081
"134804","PIEC","il006.crn",0.367224546503354,0.333975088022355,1.12190370164208,0.668244956417842
"134913","PIEC","il007.crn",0.328481612020302,0.290468421908043,0.767437061494016,-1.22028502237428
"134914","PIEC","il007.crn",0.367224546503354,0.333975088022355,1.01408163265306,0.121516579097934
"135904","TADI","il016.crn",0.367224546503354,0.333975088022355,1.18015482054891,0.906057456656509
"135914","TADI","il016.crn",0.75465389133388,0.687796232721158,1.00242718446602,0.0570748226050867
"136241","ABPI","indi001.crn",0.638425087884722,0.5885544994367,0.851624933404369,-0.781793426551456
"136351","ABPI","indi002.crn",0.638425087884722,0.5885544994367,0.879489225857941,-0.628005210289509
"136461","ABPI","indi003.crn",0.638425087884722,0.5885544994367,1.00049738870928,0.0491408641120182
"136572","ABPI","indi004.crn",0.677168022367775,0.617804355379654,0.839204087120194,-0.845975801994102
"136682","ABPI","indi005.crn",0.677168022367775,0.617804355379654,0.980850464657843,-0.063027622783116
"136792","ABPI","indi006.crn",0.677168022367775,0.617804355379654,1.01144414168937,0.103975156541842
"136902","ABPI","indi007.crn",0.677168022367775,0.617804355379654,0.894377299001576,-0.54594686828857
"137012","ABPI","indi008.crn",0.677168022367775,0.617804355379654,1.0253164556962,0.18458675020411
"137122","PCSM","indi009.crn",0.677168022367775,0.617804355379654,0.932854827506367,-0.333278190522231
"137235","CDDE","indi010.crn",0.793396825816932,0.727549967946594,1.01331269349845,0.11659612508148
"137345","PIRO","indi011.crn",0.793396825816932,0.727549967946594,1.24212648022172,1.12025906173922
"137565","CDDE","indi013.crn",0.793396825816932,0.727549967946594,0.900393507132317,-0.513281666559834
"138655","PINI","ital001.crn",0.405967480986407,0.37363543802041,0.857457751653196,-0.75027415263271
"138668","PINI","ital001.crn",0.90962562926609,0.804872561121567,1.0401932791566,0.265186867270431
"138765","PIPN","ital002.crn",0.405967480986407,0.37363543802041,0.946552135528513,-0.257398857874954
"138778","PIPN","ital002.crn",0.90962562926609,0.804872561121567,1.15066512434933,0.787722246798112
"138872","PIPN","ital003.crn",0.289738677537249,0.264924321372892,1.05210788164441,0.32979053937837
"138875","PIPN","ital003.crn",0.405967480986407,0.37363543802041,0.984177215189873,-0.0418707974234025
"138878","PIPN","ital003.crn",0.522196284435565,0.505447799828883,1.23560072973677,1.10093116147131
"138888","PIPN","ital003.crn",0.90962562926609,0.804872561121567,0.624700500980179,-1.88001223110519
"138988","PCAB","ital004.crn",0.522196284435565,0.505447799828883,1.0783755819969,0.464616401745077
"139315","ABAL","ital008.crn",0.405967480986407,0.37363543802041,1.40522875816993,1.59186306117671
"139318","ABAL","ital008.crn",0.522196284435565,0.505447799828883,0.908329755259768,-0.470803349174154
"139428","ABAL","ital009.crn",0.522196284435565,0.505447799828883,0.941362916006339,-0.286447876045076
"139537","ABAL","ital010.crn",0.483453349952512,0.478001874828379,1.04945515507125,0.314630530438842
"139645","ABAL","ital011.crn",0.405967480986407,0.37363543802041,0.728068101205959,-1.40547562506929
"139646","ABAL","ital011.crn",0.444710415469459,0.423936793952785,0.805847653244422,-1.0274267414549
"139647","ABAL","ital011.crn",0.483453349952512,0.478001874828379,1.0327677004096,0.224094909216029
"139648","ABAL","ital011.crn",0.522196284435565,0.505447799828883,1.20764667106131,1.00638892243648
"139651","ABAL","ital011.crn",0.638425087884722,0.5885544994367,1.12794398472311,0.696578714472935
"139652","ABAL","ital011.crn",0.677168022367775,0.617804355379654,1.07450424929178,0.445723077719634
"139658","ABAL","ital011.crn",0.90962562926609,0.804872561121567,1.30129343139741,1.31147882291829
"139755","ABAL","ital012.crn",0.405967480986407,0.37363543802041,1.06084369929692,0.376312041087739
"139871","PINI","ital013.crn",0.638425087884722,0.5885544994367,1.17831632653061,0.897135672142101
"139872","PINI","ital013.crn",0.677168022367775,0.617804355379654,0.798544793087767,-1.06765390554586
"139875","PINI","ital013.crn",0.793396825816932,0.727549967946594,0.597558535121073,-1.98877522978227
"139970","PCAB","ital014.crn",0.212252808571144,0.188463472632507,0.892097966728281,-0.560720415814043
"140085","PINI","ital016.crn",0.405967480986407,0.37363543802041,0.820961775585697,-0.94166821152924
"140198","PISP","ital017.crn",0.522196284435565,0.505447799828883,0.980808773132282,-0.0634245532165496
"140745","ABSP","ital022.crn",0.405967480986407,0.37363543802041,1.16110019646365,0.831895290509585
"140748","ABSP","ital022.crn",0.522196284435565,0.505447799828883,0.957983193277311,-0.189289825457724
"141191","PINI","ital046.crn",0.638425087884722,0.5885544994367,1.16274990180193,0.839947753582859
"141192","PINI","ital046.crn",0.677168022367775,0.617804355379654,1.13127591152881,0.709767056178503
"141301","PINI","ital047.crn",0.638425087884722,0.5885544994367,0.85646227663097,-0.755709267671414
"141302","PINI","ital047.crn",0.677168022367775,0.617804355379654,0.870735635792691,-0.67735209619375
"141411","PINI","ital048.crn",0.638425087884722,0.5885544994367,1.25011211159087,1.14712457741372
"141412","PINI","ital048.crn",0.677168022367775,0.617804355379654,1.14113160032729,0.752375430972364
"142078","PCGN","japa011.crn",0.90962562926609,0.804872561121567,1.07177263969171,0.431186134600625
"142288","JUPH","jord001.crn",0.522196284435565,0.505447799828883,0.744978560144437,-1.32979654934848
"142290","JUPH","jord001.crn",0.59968215340167,0.565528155644832,0.584224598930481,-2.06160202768882
"142391","PIHA","jord002.crn",0.250995743054197,0.236838166895873,1.12287438288535,0.672212122594941
"142395","PIHA","jord002.crn",0.405967480986407,0.37363543802041,0.910022494376406,-0.459620924943824
"142400","PIHA","jord002.crn",0.59968215340167,0.565528155644832,0.814336720681132,-0.977662938131633
"142942","PIKO","kore001.crn",0.289738677537249,0.264924321372892,1.3159078133783,1.35218653252355
"142951","PIKO","kore001.crn",0.638425087884722,0.5885544994367,1.06771894093686,0.410123685252844
"143493","JUVI","ks013.crn",0.328481612020302,0.290468421908043,0.765759312320917,-1.22670463548154
"143496","JUVI","ks013.crn",0.444710415469459,0.423936793952785,1.21271608555523,1.02362879086061
"143504","JUVI","ks013.crn",0.75465389133388,0.687796232721158,0.879267068273092,-0.628970480380255
"143934","TADI","la001.crn",0.367224546503354,0.333975088022355,1.02368252613612,0.175997311790034
"143943","TADI","la001.crn",0.715910956850827,0.64806880125001,0.880959704706244,-0.621104458312579
"144049","PISY","latv002.crn",0.560939218918617,0.534838111117987,1.08278482258435,0.486201933790756
"144054","PISY","latv002.crn",0.75465389133388,0.687796232721158,0.957956973683434,-0.189424260081988
"144059","PISY","latv002.crn",0.948368563749143,0.838508136620141,1.22546333617105,1.06812098012577
"144155","CDLI","leba001.crn",0.405967480986407,0.37363543802041,1.91195948578107,2.38410790344183
"144159","CDLI","leba001.crn",0.560939218918617,0.534838111117987,0.913380442215637,-0.441643362615808
"144160","CDLI","leba001.crn",0.59968215340167,0.565528155644832,0.789119804400978,-1.11385202198557
"144265","ABCI","leba002.crn",0.405967480986407,0.37363543802041,0.670171339563863,-1.68478680911514
"144270","ABCI","leba002.crn",0.59968215340167,0.565528155644832,0.817838466008135,-0.958255492663153
"144375","CDLI","leba003.crn",0.405967480986407,0.37363543802041,1.02230197385286,0.168626146993539
"144379","CDLI","leba003.crn",0.560939218918617,0.534838111117987,1.06956289978678,0.418468670314208
"144380","CDLI","leba003.crn",0.59968215340167,0.565528155644832,1.0413741223671,0.27230576329068
"144485","CDLI","leba004.crn",0.405967480986407,0.37363543802041,1.28263176512204,1.25116883400812
"144490","CDLI","leba004.crn",0.59968215340167,0.565528155644832,0.904853833425262,-0.491410003294869
"144595","CDLI","leba005.crn",0.405967480986407,0.37363543802041,1.20312701686089,0.991168027086642
"144600","CDLI","leba005.crn",0.59968215340167,0.565528155644832,0.887913871482846,-0.583270347749009
"144705","CDLI","leba006.crn",0.405967480986407,0.37363543802041,3.15504885993485,3.14993997850557
"144709","CDLI","leba006.crn",0.560939218918617,0.534838111117987,0.920634920634921,-0.403525525851941
"144710","CDLI","leba006.crn",0.59968215340167,0.565528155644832,0.735288044600454,-1.37595594297151
"144812","PCAB","lith002.crn",0.289738677537249,0.264924321372892,0.711092366090257,-1.48699045739666
"144819","PCAB","lith002.crn",0.560939218918617,0.534838111117987,1.22368045649073,1.06160300024583
"144829","PCAB","lith002.crn",0.948368563749143,0.838508136620141,1.11716621253406,0.647586736201687
"144922","PCAB","lith003.crn",0.289738677537249,0.264924321372892,0.621990198167483,-1.89173685984769
"144929","PCAB","lith003.crn",0.560939218918617,0.534838111117987,1.27054980947197,1.21446724221471
"144939","PCAB","lith003.crn",0.948368563749143,0.838508136620141,0.891012909632572,-0.56691217747007
"145032","PCAB","lith004.crn",0.289738677537249,0.264924321372892,0.576544502617801,-2.10074350196383
"145039","PCAB","lith004.crn",0.560939218918617,0.534838111117987,1.47464746474647,1.73609214791417
"145049","PCAB","lith004.crn",0.948368563749143,0.838508136620141,0.765946885083147,-1.2250250845936
"145145","PCAB","lith005.crn",0.405967480986407,0.37363543802041,1.14328899637243,0.760637661467972
"145153","PCAB","lith005.crn",0.715910956850827,0.64806880125001,0.626444940174407,-1.87233707019413
"145158","PCAB","lith005.crn",0.90962562926609,0.804872561121567,1.21948850760764,1.04892940775611
"145159","PCAB","lith005.crn",0.948368563749143,0.838508136620141,1.11008902077151,0.614711607108832
"145255","PCAB","lith006.crn",0.405967480986407,0.37363543802041,0.911294481691594,-0.452441645965823
"145263","PCAB","lith006.crn",0.715910956850827,0.64806880125001,0.860991623273715,-0.731164103329956
"145268","PCAB","lith006.crn",0.90962562926609,0.804872561121567,0.973442019458322,-0.103311371168674
"145269","PCAB","lith006.crn",0.948368563749143,0.838508136620141,0.878899533284205,-0.630580567766873
"145365","PCAB","lith007.crn",0.405967480986407,0.37363543802041,0.966151385927505,-0.14576509406134
"145373","PCAB","lith007.crn",0.715910956850827,0.64806880125001,0.69567044976881,-1.55675780481704
"145378","PCAB","lith007.crn",0.90962562926609,0.804872561121567,1.03504531722054,0.237112982681948
"145379","PCAB","lith007.crn",0.948368563749143,0.838508136620141,0.979345493562232,-0.0718948849136104
"145472","PCAB","lith008.crn",0.289738677537249,0.264924321372892,0.803344481605351,-1.04140547086986
"145483","PCAB","lith008.crn",0.715910956850827,0.64806880125001,0.726537216828479,-1.41475412290724
"145484","PCAB","lith008.crn",0.75465389133388,0.687796232721158,0.86864406779661,-0.689192386646524
"145594","PCAB","lith009.crn",0.75465389133388,0.687796232721158,0.878766965723487,-0.631708602129469
"145694","PCAB","lith010.crn",0.367224546503354,0.333975088022355,0.726430391475562,-1.41547291364142
"145699","PCAB","lith010.crn",0.560939218918617,0.534838111117987,1.27614795918367,1.23063710555813
"145709","PCAB","lith010.crn",0.948368563749143,0.838508136620141,0.904394576905096,-0.494093629261577
"145914","PISY","lith012.crn",0.367224546503354,0.333975088022355,0.928083059002279,-0.360625260966662
"145919","PISY","lith012.crn",0.560939218918617,0.534838111117987,1.05129604365621,0.326167631959737
"145929","PISY","lith012.crn",0.948368563749143,0.838508136620141,0.878447872837775,-0.63348285376525
"146022","PISY","lith013.crn",0.289738677537249,0.264924321372892,0.807093821510298,-1.01940142025468
"146029","PISY","lith013.crn",0.560939218918617,0.534838111117987,1.0342987804878,0.231005891651084
"146034","PISY","lith013.crn",0.75465389133388,0.687796232721158,1.00638663718988,0.076794110508576
"146039","PISY","lith013.crn",0.948368563749143,0.838508136620141,1.04149377593361,0.272853938099672
"146135","LADE","lith014.crn",0.405967480986407,0.37363543802041,1.05260258881851,0.332719894948438
"146143","LADE","lith014.crn",0.715910956850827,0.64806880125001,0.97635814889336,-0.0873934922352643
"146148","LADE","lith014.crn",0.90962562926609,0.804872561121567,1.02833590932509,0.199786205655729
"146149","LADE","lith014.crn",0.948368563749143,0.838508136620141,1.04754481683554,0.30410308058501
"146242","LADE","lith015.crn",0.289738677537249,0.264924321372892,0.748825288338317,-1.31054327046391
"146249","LADE","lith015.crn",0.560939218918617,0.534838111117987,1.25594749794914,1.16646044888719
"146253","LADE","lith015.crn",0.715910956850827,0.64806880125001,1.02527444472811,0.184049517720943
"146259","LADE","lith015.crn",0.948368563749143,0.838508136620141,0.7832383665717,-1.13900378600549
"146352","LADE","lith016.crn",0.289738677537249,0.264924321372892,0.815398674891478,-0.972352943540676
"146363","LADE","lith016.crn",0.715910956850827,0.64806880125001,0.924009900990099,-0.381845470562711
"146369","LADE","lith016.crn",0.948368563749143,0.838508136620141,1.04520795660036,0.293057823648281
"146465","LADE","lith017.crn",0.405967480986407,0.37363543802041,0.925324675324675,-0.374611770740757
"146473","LADE","lith017.crn",0.715910956850827,0.64806880125001,0.86163676579012,-0.727546192103153
"146478","LADE","lith017.crn",0.90962562926609,0.804872561121567,1.37906446092413,1.52347256087979
"146479","LADE","lith017.crn",0.948368563749143,0.838508136620141,1.09026727181039,0.524158113011974
"146572","LADE","lith018.crn",0.289738677537249,0.264924321372892,0.850397614314115,-0.787542179218562
"146579","LADE","lith018.crn",0.560939218918617,0.534838111117987,1.49221098660836,1.77492649566737
"146589","LADE","lith018.crn",0.948368563749143,0.838508136620141,1.0192023633678,0.151239010847486
"146682","LADE","lith019.crn",0.289738677537249,0.264924321372892,0.713392857142857,-1.47787756586543
"146685","LADE","lith019.crn",0.405967480986407,0.37363543802041,1.04370783220886,0.283834908048625
"146693","LADE","lith019.crn",0.715910956850827,0.64806880125001,0.978342245989305,-0.0765954581957136
"146698","LADE","lith019.crn",0.90962562926609,0.804872561121567,1.12079803224925,0.662642732205778
"146699","LADE","lith019.crn",0.948368563749143,0.838508136620141,1.12857142857143,0.698768313243721
"146803","LADE","lith020.crn",0.715910956850827,0.64806880125001,0.999451001921493,0.043985480619461
"146809","LADE","lith020.crn",0.948368563749143,0.838508136620141,1.0875641756988,0.510120830652296
"146905","LADE","lith021.crn",0.405967480986407,0.37363543802041,1.06432584269663,0.394231822741186
"146913","LADE","lith021.crn",0.715910956850827,0.64806880125001,0.756216790648247,-1.27357791506936
"146918","LADE","lith021.crn",0.90962562926609,0.804872561121567,1.05845980888139,0.364573773644508
"146919","LADE","lith021.crn",0.948368563749143,0.838508136620141,1.16977928692699,0.866744013225836
"147012","LADE","lith022.crn",0.289738677537249,0.264924321372892,1.25411968777103,1.15996694064536
"147019","LADE","lith022.crn",0.560939218918617,0.534838111117987,1.36192785692634,1.47669794101479
"147029","LADE","lith022.crn",0.948368563749143,0.838508136620141,0.829908675799087,-0.893586897160286
"147133","LADE","lith023.crn",0.715910956850827,0.64806880125001,0.823790501553484,-0.924728403043774
"147134","LADE","lith023.crn",0.75465389133388,0.687796232721158,0.78294862248697,-1.14026770524425
"147243","LADE","lith024.crn",0.715910956850827,0.64806880125001,0.713180112570357,-1.47905925079723
"147244","LADE","lith024.crn",0.75465389133388,0.687796232721158,0.645444361463779,-1.79572296808043
"147249","LADE","lith024.crn",0.948368563749143,0.838508136620141,1.05814289846688,0.362316788684624
"147347","PCRU","ma001.crn",0.483453349952512,0.478001874828379,1.09972779015095,0.568618719039507
"147352","PCRU","ma001.crn",0.677168022367775,0.617804355379654,0.943519351935194,-0.274910325525529
"147353","PCRU","ma001.crn",0.715910956850827,0.64806880125001,0.942275449101796,-0.281498631377217
"147354","PCRU","ma001.crn",0.75465389133388,0.687796232721158,0.85609640831758,-0.75781918225834
"147355","PCRU","ma001.crn",0.793396825816932,0.727549967946594,0.768941904130771,-1.21033672001187
"147356","PCRU","ma001.crn",0.832139760299985,0.759615252047579,0.776373247529304,-1.17405507760364
"147457","TSCA","ma002.crn",0.483453349952512,0.478001874828379,0.950063694267516,-0.236026637609801
"147462","TSCA","ma002.crn",0.677168022367775,0.617804355379654,0.786806114239743,-1.12298362216031
"147463","TSCA","ma002.crn",0.715910956850827,0.64806880125001,0.892807936070543,-0.556244806468041
"147464","TSCA","ma002.crn",0.75465389133388,0.687796232721158,1.0348802837718,0.235890864085228
"147465","TSCA","ma002.crn",0.793396825816932,0.727549967946594,1.05723606168446,0.357104549901344
"147466","TSCA","ma002.crn",0.832139760299985,0.759615252047579,1.24638678596008,1.13296213859216
"147787","PCRU","me005.crn",0.483453349952512,0.478001874828379,0.981987577639752,-0.0552232626163899
"147795","PCRU","me005.crn",0.793396825816932,0.727549967946594,0.770569997615073,-1.20295337597445
"147897","PCRU","me010.crn",0.483453349952512,0.478001874828379,1.00579240037071,0.0733512258852679
"147905","PCRU","me010.crn",0.793396825816932,0.727549967946594,0.8883621711306,-0.580142583534888
"148006","PCRU","me015.crn",0.444710415469459,0.423936793952785,0.936416184971098,-0.313382059811674
"148007","PCRU","me015.crn",0.483453349952512,0.478001874828379,0.928953563021613,-0.354712994928302
"148015","PCRU","me015.crn",0.793396825816932,0.727549967946594,0.859053222786841,-0.74277159450736
"148116","PCRU","me016.crn",0.444710415469459,0.423936793952785,1.11675857108607,0.645959085890678
"148117","PCRU","me016.crn",0.483453349952512,0.478001874828379,1.10776583034648,0.603425638923076
"148125","PCRU","me016.crn",0.793396825816932,0.727549967946594,0.797632098224074,-1.07116266259545
"148227","PCRU","me017.crn",0.483453349952512,0.478001874828379,0.935476767231887,-0.318517809219522
"148235","PCRU","me017.crn",0.793396825816932,0.727549967946594,0.816996871741397,-0.964333849245282
"148337","PCRU","me018.crn",0.483453349952512,0.478001874828379,0.867158671586716,-0.697252081053129
"148345","PCRU","me018.crn",0.793396825816932,0.727549967946594,0.792382588774341,-1.0961028511779
"148446","TSCA","me019.crn",0.444710415469459,0.423936793952785,1.00116604477612,0.052049596657874
"148447","TSCA","me019.crn",0.483453349952512,0.478001874828379,0.788867562380038,-1.11483474264534
"148455","TSCA","me019.crn",0.793396825816932,0.727549967946594,1.09414893617021,0.542578096234416
"148456","TSCA","me019.crn",0.832139760299985,0.759615252047579,1.18916666666667,0.939612993013508
"148556","TSCA","me020.crn",0.444710415469459,0.423936793952785,0.995973424602376,0.0237705094017853
"148557","TSCA","me020.crn",0.483453349952512,0.478001874828379,0.954371088229356,-0.211924903225692
"148565","TSCA","me020.crn",0.793396825816932,0.727549967946594,0.810614166488337,-0.997880188496816
"148566","TSCA","me020.crn",0.832139760299985,0.759615252047579,0.935352078827205,-0.319629342340796
"148666","TSCA","me021.crn",0.444710415469459,0.423936793952785,0.844786473011056,-0.820009089412285
"148667","TSCA","me021.crn",0.483453349952512,0.478001874828379,0.804025658040257,-1.03800491707682
"148675","TSCA","me021.crn",0.793396825816932,0.727549967946594,1.19058641975309,0.946617042011242
"148776","THOC","me022.crn",0.444710415469459,0.423936793952785,1.13141107425364,0.710446700925334
"148777","THOC","me022.crn",0.483453349952512,0.478001874828379,1.26897689768977,1.21116117186981
"148785","THOC","me022.crn",0.793396825816932,0.727549967946594,0.983777239709443,-0.044778537023972
"148886","PIST","me023.crn",0.444710415469459,0.423936793952785,0.776654209716421,-1.17221569843429
"148887","PIST","me023.crn",0.483453349952512,0.478001874828379,0.770729497054826,-1.20213704511454
"148895","PIST","me023.crn",0.793396825816932,0.727549967946594,0.930669800235018,-0.345727533781269
"148997","PCRU","me024.crn",0.483453349952512,0.478001874828379,1.15356406142562,0.802029397628779
"149005","PCRU","me024.crn",0.793396825816932,0.727549967946594,0.627264061010486,-1.86854048619541
"149767","PIST","me033.crn",0.483453349952512,0.478001874828379,0.787715293629384,-1.11902337013851
"149775","PIST","me033.crn",0.793396825816932,0.727549967946594,1.10180154418073,0.578893066966557
"149877","PIST","me034.crn",0.483453349952512,0.478001874828379,0.891630628338845,-0.563968395100152
"149885","PIST","me034.crn",0.793396825816932,0.727549967946594,0.932282243473766,-0.336909653842362
"149987","PIST","me035.crn",0.483453349952512,0.478001874828379,0.904789833822092,-0.491559000638665
"149995","PIST","me035.crn",0.793396825816932,0.727549967946594,0.892963625521765,-0.554858090928004
"150097","PIRI","me037.crn",0.483453349952512,0.478001874828379,0.66039151464895,-1.73193551488115
"150105","PIRI","me037.crn",0.793396825816932,0.727549967946594,1.19198310598691,0.951796847675509
"150204","PIPO","mexi001.crn",0.367224546503354,0.333975088022355,1.05753262158956,0.359216442528255
"150206","PIPO","mexi001.crn",0.444710415469459,0.423936793952785,1.33106452491152,1.39456858905141
"150209","PIPO","mexi001.crn",0.560939218918617,0.534838111117987,0.96578799775659,-0.148301234234686
"150313","PSME","mexi004.crn",0.328481612020302,0.290468421908043,0.654859007224423,-1.75672091907683
"150316","PSME","mexi004.crn",0.444710415469459,0.423936793952785,1.07440890125174,0.444702455889311
"150322","PSME","mexi004.crn",0.677168022367775,0.617804355379654,0.872137404580153,-0.668244956417842
"150324","PSME","mexi004.crn",0.75465389133388,0.687796232721158,1.21538461538462,1.03168912445598
"150325","PSME","mexi004.crn",0.793396825816932,0.727549967946594,1.26433465560765,1.19779674566489
"150423","PIFL","mexi005.crn",0.328481612020302,0.290468421908043,0.807318467695826,-1.01807024060478
"150426","PIFL","mexi005.crn",0.444710415469459,0.423936793952785,1.11028103877624,0.615349758606602
"150432","PIFL","mexi005.crn",0.677168022367775,0.617804355379654,0.885028427037271,-0.597890378636266
"150434","PIFL","mexi005.crn",0.75465389133388,0.687796232721158,1.64276729559748,2.02333609268446
"150435","PIFL","mexi005.crn",0.793396825816932,0.727549967946594,1.79923273657289,2.23459699734246
"150863","PSME","mexi010.crn",0.328481612020302,0.290468421908043,0.699205166418281,-1.54315126416238
"150866","PSME","mexi010.crn",0.444710415469459,0.423936793952785,1.08654519971969,0.50456408987398
"150872","PSME","mexi010.crn",0.677168022367775,0.617804355379654,0.876586294416244,-0.645633761222123
"150874","PSME","mexi010.crn",0.75465389133388,0.687796232721158,1.36021505376344,1.47278062390463
"150875","PSME","mexi010.crn",0.793396825816932,0.727549967946594,1.44160305343511,1.66810043440491
"150971","PIPO","mexi011.crn",0.250995743054197,0.236838166895873,1.26314293833475,1.19213411962097
"150976","PIPO","mexi011.crn",0.444710415469459,0.423936793952785,1,0.046893493153537
"151081","PIPO","mexi012.crn",0.250995743054197,0.236838166895873,1.25600452105114,1.16698205690801
"151086","PIPO","mexi012.crn",0.444710415469459,0.423936793952785,1.00899887514061,0.0928294080853006
"151191","PIPO","mexi013.crn",0.250995743054197,0.236838166895873,1.17731048805815,0.894571537773064
"151196","PIPO","mexi013.crn",0.444710415469459,0.423936793952785,1.03947078280044,0.260402880680543
"151303","PSME","mexi014.crn",0.328481612020302,0.290468421908043,0.782233189389266,-1.14483297142727
"151413","PIED","mexi016.crn",0.328481612020302,0.290468421908043,0.535276073619632,-2.28730995269592
"151521","PIPO","mexi018.crn",0.250995743054197,0.236838166895873,0.708599857853589,-1.50191482830801
"151526","PIPO","mexi018.crn",0.444710415469459,0.423936793952785,1.24005349381478,1.11360650984249
"151636","PIJE","mexi019.crn",0.444710415469459,0.423936793952785,1.19016495487084,0.943933555794944
"151639","PIJE","mexi019.crn",0.560939218918617,0.534838111117987,0.949058351343007,-0.242140991997469
"151746","PIJE","mexi020.crn",0.444710415469459,0.423936793952785,1.22216035634744,1.05743657899989
"151749","PIJE","mexi020.crn",0.560939218918617,0.534838111117987,1.01495601173021,0.126306872339958
"151754","PIJE","mexi020.crn",0.75465389133388,0.687796232721158,1.38948280843687,1.55233715120319
"151757","PIJE","mexi020.crn",0.870882694783038,0.785454976346395,1.06317204301075,0.388529550616606
"151851","PSME","mexi022.crn",0.250995743054197,0.236838166895873,0.506109022556391,-2.42201148381943
"151853","PSME","mexi022.crn",0.328481612020302,0.290468421908043,0.739130434782609,-1.35913711127937
"151856","PSME","mexi022.crn",0.444710415469459,0.423936793952785,1.65831012070566,2.03997526567074
"151857","PSME","mexi022.crn",0.483453349952512,0.478001874828379,2.17185877466251,2.63652854408579
"151862","PSME","mexi022.crn",0.677168022367775,0.617804355379654,1.08391106861104,0.491559000638665
